NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	1627		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	555		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	1051		Rejected!	
GOBP_KERATINIZATION	225		Rejected!	
GOBP_RESPONSE_TO_METHOTREXATE	5		Rejected!	
GOBP_REGULATION_OF_MRNA_3_END_PROCESSING	28		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MRNA_3_END_PROCESSING	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MRNA_3_END_PROCESSING	11		Rejected!	
GOBP_NUCLEAR_ENVELOPE_REASSEMBLY	18		Rejected!	
GOBP_CHROMATIN_DISASSEMBLY	20		Rejected!	
GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION	283		Rejected!	
GOBP_RUFFLE_ORGANIZATION	55	55		
GOBP_ACTIN_CYTOSKELETON_REORGANIZATION	103	100		
GOBP_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY	6		Rejected!	
GOBP_DNA_INTEGRITY_CHECKPOINT	156	150		
GOBP_G2_DNA_DAMAGE_CHECKPOINT	36		Rejected!	
GOBP_INTRA_S_DNA_DAMAGE_CHECKPOINT	17		Rejected!	
GOBP_MEMBRANE_RAFT_ORGANIZATION	25		Rejected!	
GOBP_HEMIDESMOSOME_ASSEMBLY	12		Rejected!	
GOBP_ACTIVATION_OF_PHOSPHOLIPASE_D_ACTIVITY	6		Rejected!	
GOBP_REGULATION_OF_INOSITOL_1_4_5_TRISPHOSPHATE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	5		Rejected!	
GOBP_CELL_SUBSTRATE_ADHESION	359		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FEVER_GENERATION	7		Rejected!	
GOBP_RECEPTOR_INTERNALIZATION	111	105		
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_FUSION_TO_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE	8		Rejected!	
GOBP_ZYMOGEN_ACTIVATION	58	56		
GOBP_PLASMINOGEN_ACTIVATION	23		Rejected!	
GOBP_KILLING_OF_CELLS_OF_OTHER_ORGANISM	67	67		
GOBP_REGULATION_OF_MYELINATION	42		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MYELINATION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MYELINATION	17		Rejected!	
GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	137	132		
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	18		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	34		Rejected!	
GOBP_REGULATION_OF_PROTEIN_STABILITY	295		Rejected!	
GOBP_PROTEIN_DESTABILIZATION	46		Rejected!	
GOBP_HEAT_GENERATION	16		Rejected!	
GOBP_REGULATION_OF_HEAT_GENERATION	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HEAT_GENERATION	10		Rejected!	
GOBP_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	58	57		
GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	25		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	8		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS	234		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_NUTRIENT	42		Rejected!	
GOBP_PROTECTION_FROM_NON_HOMOLOGOUS_END_JOINING_AT_TELOMERE	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_PLASTICITY	9		Rejected!	
GOBP_TOR_SIGNALING	121	114		
GOBP_REGULATION_OF_CHROMATIN_SILENCING	18		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHROMATIN_SILENCING	14		Rejected!	
GOBP_REGULATION_OF_GLUCOCORTICOID_METABOLIC_PROCESS	10		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_GLUCOCORTICOID_METABOLIC_PROCESS	5		Rejected!	
GOBP_REGULATION_OF_GLUCOCORTICOID_BIOSYNTHETIC_PROCESS	8		Rejected!	
GOBP_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION	47		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION	27		Rejected!	
GOBP_CORTICOSTEROID_RECEPTOR_SIGNALING_PATHWAY	14		Rejected!	
GOBP_RESPONSE_TO_CORTICOSTEROID	152	147		
GOBP_LOCOMOTION_INVOLVED_IN_LOCOMOTORY_BEHAVIOR	8		Rejected!	
GOBP_REGULATION_OF_FATTY_ACID_BETA_OXIDATION	20		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BETA_OXIDATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BETA_OXIDATION	10		Rejected!	
GOBP_REGULATION_OF_TOR_SIGNALING	99	93		
GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING	44		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TOR_SIGNALING	42		Rejected!	
GOBP_ARF_PROTEIN_SIGNAL_TRANSDUCTION	19		Rejected!	
GOBP_ISG15_PROTEIN_CONJUGATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION	71	69		
GOBP_RESPONSE_TO_COBALT_ION	9		Rejected!	
GOBP_RESPONSE_TO_MAGNESIUM_ION	18		Rejected!	
GOBP_MITOCHONDRIAL_DNA_METABOLIC_PROCESS	13		Rejected!	
GOBP_CARDIOLIPIN_METABOLIC_PROCESS	18		Rejected!	
GOBP_CARDIOLIPIN_BIOSYNTHETIC_PROCESS	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS	8		Rejected!	
GOBP_BLEB_ASSEMBLY	10		Rejected!	
GOBP_REGULATION_OF_NUCLEASE_ACTIVITY	22		Rejected!	
GOBP_REGULATION_OF_DEOXYRIBONUCLEASE_ACTIVITY	10		Rejected!	
GOBP_REGULATION_OF_ENDODEOXYRIBONUCLEASE_ACTIVITY	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_NUCLEASE_ACTIVITY	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NUCLEASE_ACTIVITY	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DEOXYRIBONUCLEASE_ACTIVITY	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	92	77		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING	96	92		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_BINDING	83	82		
GOBP_RESPONSE_TO_FOOD	38		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_FOOD	19		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_FOOD	13		Rejected!	
GOBP_REGULATION_OF_APPETITE	23		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	1036		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	394		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	507		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS	26		Rejected!	
GOBP_SEQUESTERING_OF_ZINC_ION	8		Rejected!	
GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY	328		Rejected!	
GOBP_ACTIVATION_OF_PROTEIN_KINASE_B_ACTIVITY	35		Rejected!	
GOBP_TRANSPOSITION	31		Rejected!	
GOBP_TRANSPOSITION_RNA_MEDIATED	5		Rejected!	
GOBP_TELOMERE_ORGANIZATION	174	168		
GOBP_TELOMERE_MAINTENANCE_VIA_SEMI_CONSERVATIVE_REPLICATION	27		Rejected!	
GOBP_TELOMERE_ASSEMBLY	7		Rejected!	
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE	79	75		
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE	35		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE	51		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE	20		Rejected!	
GOBP_RIBOFLAVIN_TRANSPORT	5		Rejected!	
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_CHOLINERGIC	6		Rejected!	
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_DOPAMINERGIC	7		Rejected!	
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	31		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	12		Rejected!	
GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	102	94		
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	34		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	62	61		
GOBP_ACTIVATION_OF_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY	5		Rejected!	
GOBP_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	7		Rejected!	
GOBP_SECRETORY_GRANULE_LOCALIZATION	12		Rejected!	
GOBP_METHYLATION	359		Rejected!	
GOBP_PURINE_NUCLEOTIDE_SALVAGE	7		Rejected!	
GOBP_PYRIMIDINE_NUCLEOTIDE_SALVAGE	5		Rejected!	
GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION	225		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION	78	72		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION	132	125		
GOBP_GONADOTROPIN_SECRETION	13		Rejected!	
GOBP_LUTEINIZING_HORMONE_SECRETION	7		Rejected!	
GOBP_REGULATION_OF_GONADOTROPIN_SECRETION	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_GONADOTROPIN_SECRETION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GONADOTROPIN_SECRETION	5		Rejected!	
GOBP_CENTRAL_NERVOUS_SYSTEM_MYELIN_MAINTENANCE	5		Rejected!	
GOBP_PERIPHERAL_NERVOUS_SYSTEM_MYELIN_MAINTENANCE	8		Rejected!	
GOBP_MYELIN_ASSEMBLY	19		Rejected!	
GOBP_CENTRAL_NERVOUS_SYSTEM_MYELIN_FORMATION	5		Rejected!	
GOBP_AXON_ENSHEATHMENT_IN_CENTRAL_NERVOUS_SYSTEM	21		Rejected!	
GOBP_REGULATION_OF_ICOSANOID_SECRETION	19		Rejected!	
GOBP_REGULATION_OF_PROSTAGLANDIN_SECRETION	11		Rejected!	
GOBP_ICOSANOID_SECRETION	43		Rejected!	
GOBP_PROSTAGLANDIN_SECRETION	14		Rejected!	
GOBP_ALANINE_TRANSPORT	15		Rejected!	
GOBP_SERINE_TRANSPORT	10		Rejected!	
GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	48		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	22		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	17		Rejected!	
GOBP_ALDOSTERONE_METABOLIC_PROCESS	10		Rejected!	
GOBP_REGULATION_OF_ALDOSTERONE_METABOLIC_PROCESS	7		Rejected!	
GOBP_REGULATION_OF_HORMONE_METABOLIC_PROCESS	33		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_HORMONE_METABOLIC_PROCESS	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HORMONE_METABOLIC_PROCESS	12		Rejected!	
GOBP_RESPONSE_TO_FOLLICLE_STIMULATING_HORMONE	13		Rejected!	
GOBP_RESPONSE_TO_ESTRADIOL	125	124		
GOBP_OXYGEN_HOMEOSTASIS	8		Rejected!	
GOBP_INTRACELLULAR_LIPID_TRANSPORT	47		Rejected!	
GOBP_INTRACELLULAR_STEROL_TRANSPORT	27		Rejected!	
GOBP_REGULATION_OF_LIPID_TRANSPORT	156	139		
GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT	49		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LIPID_TRANSPORT	85	85		
GOBP_REGULATION_OF_STEROL_TRANSPORT	70	56		
GOBP_NEGATIVE_REGULATION_OF_STEROL_TRANSPORT	27		Rejected!	
GOBP_POSITIVE_REGULATION_OF_STEROL_TRANSPORT	31		Rejected!	
GOBP_REGULATION_OF_INTRACELLULAR_LIPID_TRANSPORT	10		Rejected!	
GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT	349		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	57	53		
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	218		Rejected!	
GOBP_DNA_GEOMETRIC_CHANGE	114	104		
GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY	283		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	82	71		
GOBP_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	112	106		
GOBP_REGULATION_OF_SODIUM_PROTON_ANTIPORTER_ACTIVITY	6		Rejected!	
GOBP_LYSOSOME_LOCALIZATION	74	69		
GOBP_REGULATION_OF_PHOSPHOLIPASE_A2_ACTIVITY	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPASE_A2_ACTIVITY	7		Rejected!	
GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	132	124		
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	36		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	88	84		
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION	957		Rejected!	
GOBP_ENDOCYTIC_RECYCLING	50		Rejected!	
GOBP_REGULATION_OF_CYTOKINESIS	90	84		
GOBP_NEGATIVE_REGULATION_OF_CYTOKINESIS	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS	40		Rejected!	
GOBP_ENDOPLASMIC_RETICULUM_CALCIUM_ION_HOMEOSTASIS	25		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_CALCIUM_ION_CONCENTRATION	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	47		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	77	72		
GOBP_RAB_PROTEIN_SIGNAL_TRANSDUCTION	21		Rejected!	
GOBP_REGULATION_OF_RAB_PROTEIN_SIGNAL_TRANSDUCTION	7		Rejected!	
GOBP_RAP_PROTEIN_SIGNAL_TRANSDUCTION	15		Rejected!	
GOBP_CDC42_PROTEIN_SIGNAL_TRANSDUCTION	14		Rejected!	
GOBP_REGULATION_OF_CDC42_PROTEIN_SIGNAL_TRANSDUCTION	7		Rejected!	
GOBP_DETECTION_OF_MOLECULE_OF_BACTERIAL_ORIGIN	12		Rejected!	
GOBP_RESPONSE_TO_BACTERIAL_LIPOPROTEIN	11		Rejected!	
GOBP_RESPONSE_TO_PEPTIDOGLYCAN	12		Rejected!	
GOBP_RESPONSE_TO_MURAMYL_DIPEPTIDE	20		Rejected!	
GOBP_MULTICELLULAR_ORGANISM_REPRODUCTION	838		Rejected!	
GOBP_CYTOKINETIC_PROCESS	38		Rejected!	
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL	64	60		
GOBP_ENDOSOME_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	31		Rejected!	
GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	7		Rejected!	
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	17		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	21		Rejected!	
GOBP_SOMITE_ROSTRAL_CAUDAL_AXIS_SPECIFICATION	10		Rejected!	
GOBP_RESPONSE_TO_RETINOIC_ACID	103	102		
GOBP_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	47		Rejected!	
GOBP_MICROVILLUS_ORGANIZATION	24		Rejected!	
GOBP_REGULATION_OF_MICROVILLUS_ORGANIZATION	13		Rejected!	
GOBP_REGULATION_OF_MICROVILLUS_LENGTH	7		Rejected!	
GOBP_REGULATION_OF_MICROVILLUS_ASSEMBLY	6		Rejected!	
GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE	370		Rejected!	
GOBP_REGULATION_OF_CELL_PROJECTION_SIZE	10		Rejected!	
GOBP_MITOCHONDRIAL_TRANSLATION	134	134		
GOBP_RESPONSE_TO_PROGESTERONE	45		Rejected!	
GOBP_PROTEIN_TRANSPORT_WITHIN_LIPID_BILAYER	6		Rejected!	
GOBP_CHEMOKINE_PRODUCTION	95	88		
GOBP_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION	16		Rejected!	
GOBP_TYPE_I_INTERFERON_PRODUCTION	129	120		
GOBP_INTERFERON_ALPHA_PRODUCTION	28		Rejected!	
GOBP_INTERFERON_BETA_PRODUCTION	52		Rejected!	
GOBP_INTERFERON_GAMMA_PRODUCTION	112	106		
GOBP_INTERLEUKIN_1_ALPHA_PRODUCTION	11		Rejected!	
GOBP_INTERLEUKIN_1_BETA_PRODUCTION	108	91		
GOBP_INTERLEUKIN_1_PRODUCTION	126	106		
GOBP_INTERLEUKIN_10_PRODUCTION	62	54		
GOBP_INTERLEUKIN_12_PRODUCTION	60	57		
GOBP_INTERLEUKIN_13_PRODUCTION	20		Rejected!	
GOBP_INTERLEUKIN_17_PRODUCTION	43		Rejected!	
GOBP_INTERLEUKIN_18_PRODUCTION	11		Rejected!	
GOBP_INTERLEUKIN_2_PRODUCTION	61	57		
GOBP_INTERLEUKIN_21_PRODUCTION	7		Rejected!	
GOBP_INTERLEUKIN_23_PRODUCTION	7		Rejected!	
GOBP_INTERLEUKIN_4_PRODUCTION	33		Rejected!	
GOBP_INTERLEUKIN_5_PRODUCTION	19		Rejected!	
GOBP_INTERLEUKIN_6_PRODUCTION	162	130		
GOBP_INTERLEUKIN_8_PRODUCTION	103	80		
GOBP_REGULATION_OF_INTERLEUKIN_21_PRODUCTION	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	25		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	41		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_ALPHA_PRODUCTION	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION	41		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	49		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	23		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	18		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION	22		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_18_PRODUCTION	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	28		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_5_PRODUCTION	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	66		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	38		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	60	57		
GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	22		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	33		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	65	62		
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_ALPHA_PRODUCTION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	64	60		
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	38		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	40		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION	18		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	30		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_23_PRODUCTION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION	24		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_5_PRODUCTION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	86	79		
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	57	55		
GOBP_MAST_CELL_CYTOKINE_PRODUCTION	6		Rejected!	
GOBP_REGULATION_OF_MONOOXYGENASE_ACTIVITY	65	55		
GOBP_NEGATIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY	18		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY	33		Rejected!	
GOBP_DNA_METHYLATION_ON_CYTOSINE	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ATPASE_ACTIVITY	18		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ATPASE_ACTIVITY	58	57		
GOBP_BILE_ACID_SECRETION	12		Rejected!	
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	52	50		
GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	18		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	26		Rejected!	
GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	645		Rejected!	
GOBP_RIBOSOME_DISASSEMBLY	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY	20		Rejected!	
GOBP_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_PARTICLE_METABOLIC_PROCESS	14		Rejected!	
GOBP_RECEPTOR_CATABOLIC_PROCESS	36		Rejected!	
GOBP_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_CATABOLIC_PROCESS	6		Rejected!	
GOBP_LACRIMAL_GLAND_DEVELOPMENT	6		Rejected!	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	33		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	20		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_PROLIFERATION	8		Rejected!	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_REGULATION_OF_CD4_POSITIVE_CD25_POSITIVE_ALPHA_BETA_REGULATORY_T_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_GLOMERULUS_DEVELOPMENT	62	59		
GOBP_GLOMERULAR_BASEMENT_MEMBRANE_DEVELOPMENT	11		Rejected!	
GOBP_REGULATION_OF_CELLULAR_PH_REDUCTION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_PH_REDUCTION	5		Rejected!	
GOBP_RESPONSE_TO_INSULIN	278		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	226		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	619		Rejected!	
GOBP_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	25		Rejected!	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION	874		Rejected!	
GOBP_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS	45		Rejected!	
GOBP_REGULATION_OF_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS	38		Rejected!	
GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS	227		Rejected!	
GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT	60	57		
GOBP_NEGATIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT	20		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT	36		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION	15		Rejected!	
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION	13		Rejected!	
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA2_PRODUCTION	8		Rejected!	
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA3_PRODUCTION	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION	7		Rejected!	
