Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM887410,"NCI-H2170","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887410/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887411,"NCI-H2171","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887411/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887412,"NCI-H2172","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887412/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887413,"NCI-H2196","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887413/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887414,"NCI-H2227","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887414/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887415,"NCI-H2228","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887415/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887416,"NCI-H226","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887416/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887417,"NCI-H2286","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887417/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887418,"NCI-H2291","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887418/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887419,"NCI-H2342","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887419/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887420,"NCI-H2347","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887420/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887421,"NCI-H23","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887421/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887422,"NCI-H2405","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887422/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887423,"NCI-H2444","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887423/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887424,"NCI-H2452","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887424/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887425,"NCI-H28","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887425/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887426,"NCI-H322","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887426/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887427,"NCI-H358","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887427/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887428,"NCI-H441","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887428/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887429,"NCI-H446","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887429/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887430,"NCI-H460","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887430/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887431,"NCI-H508","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887431/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887432,"NCI-H510","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887432/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887433,"NCI-H520","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887433/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887434,"NCI-H522","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887434/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887435,"NCI-H524","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887435/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887436,"NCI-H526","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887436/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887437,"NCI-H596","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887437/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887438,"NCI-H647","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887438/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887439,"NCI-H650","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887439/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887440,"NCI-H660","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887440/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887441,"NCI-H661","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887441/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887442,"NCI-H69","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887442/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887443,"NCI-H716","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887443/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887444,"NCI-H727","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887444/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887445,"NCI-H747","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887445/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887446,"NCI-H810","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887446/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887447,"NCI-H82","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887447/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887448,"NCI-H838","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887448/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887449,"NCI-H841","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887449/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887450,"NCI-H854","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887450/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887451,"NCI-H889","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887451/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887452,"NCI-H929","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887452/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887453,"NCI-N87","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887453/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887454,"NCO2","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887454/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887455,"NH-6","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887455/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887456,"NIH:OVCAR-3","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887456/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887457,"NMC-G1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887457/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887458,"NOMO-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887458/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887459,"NU-DHL-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887459/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887460,"NU-DUL-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887460/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887461,"NUGC-2","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887461/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887462,"NUGC-3","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887462/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887463,"NUGC-4","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887463/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887464,"OAW28","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887464/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887465,"OAW42","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887465/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887466,"OC 314","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887466/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887467,"OC 316","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887467/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887468,"OCI-AML2","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887468/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887469,"OCI-AML3","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887469/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887470,"OCI-AML5","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887470/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887471,"OCI-LY-19","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887471/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887472,"OCI-LY3","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887472/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887473,"OCI-M1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887473/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887474,"OCUM-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887474/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887475,"OE19","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887475/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887476,"OE33","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887476/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887477,"ONS-76","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887477/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887478,"OPM-2","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887478/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887479,"OUMS-23","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887479/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887480,"OUMS-27","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887480/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887481,"OV56","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887481/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887482,"OV7","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887482/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887483,"OV-90","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887483/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887484,"OVCAR-4","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887484/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887485,"OVCAR-8","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887485/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887486,"OVK18","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887486/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887487,"OVKATE","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887487/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887488,"OVMANA","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887488/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887489,"OVSAHO","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887489/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887490,"OVTOKO","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887490/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887491,"P12-ICHIKAWA","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887491/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887492,"P31/FUJ","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887492/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887493,"P3HR-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887493/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887494,"Panc 02.03","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887494/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887495,"Panc 02.13","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887495/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887496,"Panc 03.27","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887496/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887497,"Panc 04.03","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887497/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887498,"Panc 05.04","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887498/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887499,"Panc 08.13","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887499/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887500,"Panc 10.05","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887500/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887501,"PANC-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887501/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887502,"PA-TU-8902","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887502/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887503,"PA-TU-8988S","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887503/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887504,"PA-TU-8988T","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887504/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887505,"PC-14","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887505/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887506,"PC-3","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887506/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887507,"PCM6","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887507/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887508,"PE/CA-PJ15","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887508/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887509,"PE/CA-PJ34 (clone C12)","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887509/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887510,"PE/CA-PJ41 (clone D2)","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887510/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887511,"PE/CA-PJ49","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887511/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887512,"PEER","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887512/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887513,"PF-382","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887513/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887514,"Pfeiffer","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887514/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887515,"PK-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887515/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887516,"PK-45H","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887516/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887517,"PK-59","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887517/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887518,"PL-21","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887518/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887519,"PL45","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887519/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887520,"PLC/PRF/5","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887520/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887521,"PSN1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887521/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887522,"QGP-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887522/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887523,"Raji","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887523/suppl",,"Nicolas Stransky","Mar 20, 2012"
